DATE,YEAR,MONTH,TAVG,TEMP_ANOMALY
2012-08-01,2012,8,3.1260000000000003,0.25050000000000017
2012-09-01,2012,9,2.539,0.029384615384615564
2012-10-01,2012,10,2.213,0.025928571428571523
2012-11-01,2012,11,1.6949999999999998,0.13569999999999993
2012-12-01,2012,12,1.285,0.10683333333333334
2013-01-01,2013,1,1.131,-0.023333333333333206
2013-03-01,2013,3,1.479,0.07820000000000027
2013-04-01,2013,4,1.659,-0.03988888888888886
2013-05-01,2013,5,1.78,-0.2651000000000001
2013-06-01,2013,6,2.214,-0.2520000000000002
2013-07-01,2013,7,2.7190000000000003,-0.15642857142857114
2013-08-01,2013,8,2.759,-0.11650000000000027
2013-09-01,2013,9,2.51,0.0003846153846152056
2013-10-01,2013,10,2.449,0.2619285714285713
2013-11-01,2013,11,1.421,-0.13829999999999987
2014-01-01,2014,1,1.314,0.15966666666666685
2014-03-01,2014,3,1.308,-0.09279999999999977
2014-04-01,2014,4,1.767,0.06811111111111101
2014-05-01,2014,5,1.983,-0.062100000000000044
2014-06-01,2014,6,2.424,-0.04200000000000026
2014-07-01,2014,7,2.729,-0.14642857142857135
2014-08-01,2014,8,2.881,0.005499999999999616
2014-09-01,2014,9,2.7350000000000003,0.22538461538461574
2014-10-01,2014,10,2.245,0.05792857142857155
2014-12-01,2014,12,1.175,-0.00316666666666654
2015-01-01,2015,1,1.088,-0.06633333333333313
2015-03-01,2015,3,1.351,-0.049799999999999844
2015-04-01,2015,4,1.7920000000000005,0.09311111111111159
2015-05-01,2015,5,2.193,0.14789999999999992
2015-06-01,2015,6,2.497,0.030999999999999694
2015-07-01,2015,7,3.035,0.1595714285714287
2015-08-01,2015,8,2.942,0.0665
2015-09-01,2015,9,2.489,-0.020615384615384702
2015-10-01,2015,10,2.149,-0.038071428571428534
2015-11-01,2015,11,1.602,0.04270000000000018
2015-12-01,2015,12,1.346,0.1678333333333335
2016-01-01,2016,1,1.353,0.19866666666666677
2016-02-01,2016,2,1.315,0.1737142857142857
2016-04-01,2016,4,1.67,-0.028888888888888964
2016-05-01,2016,5,1.915,-0.1301000000000001
2016-06-01,2016,6,2.459,-0.007000000000000117
2016-07-01,2016,7,2.804,-0.07142857142857162
2016-08-01,2016,8,2.736,-0.13949999999999996
2016-09-01,2016,9,2.4850000000000003,-0.02461538461538426
2016-10-01,2016,10,2.331,0.1439285714285714
2022-05-01,2022,5,2.163,0.11789999999999967
2022-06-01,2022,6,2.693,0.22699999999999987
2024-04-01,2024,4,1.731,0.0321111111111112
2024-05-01,2024,5,2.161,0.11589999999999989
2024-06-01,2024,6,2.597,0.13099999999999978
2024-07-01,2024,7,2.965,0.08957142857142841
2024-08-01,2024,8,3.052,0.17649999999999988
2024-09-01,2024,9,2.55,0.04038461538461524
2024-10-01,2024,10,2.295,0.10792857142857137
2024-12-01,2024,12,1.174,-0.004166666666666652
2025-01-01,2025,1,1.259,0.10466666666666669
2025-02-01,2025,2,1.336,0.19471428571428584
2025-03-01,2025,3,1.569,0.16820000000000013
2025-04-01,2025,4,1.832,0.13311111111111118
2025-05-01,2025,5,2.117,0.07189999999999985
2025-06-01,2025,6,2.882,0.4159999999999999
2025-07-01,2025,7,2.98,0.10457142857142854
